SÉRGIO MORAES,PTB,RS,Titular,4,258,3215-5258,3215-2258,04,27,dep.sergiomoraes@camara.gov.br,Comerciante,SÉRGIO IVAN MORAES
SERGIO ZVEITER,PDT,RJ,Titular,4,437,3215-5437,3215-2437,05,18,dep.sergiozveiter@camara.gov.br,Advogado,SERGIO ZVEITER
SETIM,DEM,PR,Titular,4,901,3215-5901,3215-2901,05,02,,,LUIZ CARLOS SETIM
SIBA MACHADO,PT,AC,Titular,4,421,3215-5421,3215-2421,01,24,dep.sibamachado@camara.gov.br,Geográfo,SEBASTIÃO SIBÁ MACHADO OLIVEIRA
SILAS CÂMARA,PSC,AM,Titular,4,532,3215-5532,3215-2532,12,15,dep.silascamara@camara.gov.br,Empresário,SILAS CÂMARA
SILVIO COSTA,PTB,PE,Titular,4,417,3215-5417,3215-2417,12,23,dep.silviocosta@camara.gov.br,,SÍLVIO SERAFIM COSTA
SILVIO TORRES,PSDB,SP,Titular,3,568,3215-5568,3215-2568,06,01,,Jornalista e Empresário,SILVIO FRANÇA TORRES
SIMÃO SESSIM,PP,RJ,Titular,4,709,3215-5709,3215-2709,12,08,dep.simaosessim@camara.gov.br,Professor e Advogado,SIMÃO SESSIM
STEPAN NERCESSIAN,PPS,RJ,Titular,4,517,3215-5517,3215-2517,12,02,dep.stepannercessian@camara.gov.br,Ator,STEPAN NERCESSIAN
SUELI VIDIGAL,PDT,ES,Titular,4,812,32155812,3215-2812,06,19,dep.suelividigal@camara.gov.br,Funcionário Público,SUELI RANGEL SILVA VIDIGAL
TAKAYAMA,PSC,PR,Titular,4,910,3215-5910,3215-2910,04,20,dep.takayama@camara.gov.br,"Professor, Empresário e Ministro Evangélico",HIDEKAZU TAKAYAMA
TAUMATURGO LIMA,PT,AC,Titular,4,945,3215-5945,3215-2945,07,11,dep.taumaturgo@camara.gov.br,,TAUMATURGO LIMA CORDEIRO
TERESA SURITA,PMDB,RR,Titular,4,250,3215-5250,3215-2250,08,14,dep.teresasurita@camara.gov.br,"Publicitário, Servidor Público",MARIA TERESA SAENZ SURITA JUCÁ
THIAGO PEIXOTO,PMDB,GO,Titular,3,279,3215-5279,3215-2279,07,22,dep.thiagopeixoto@camara.gov.br,Economista,THIAGO MELLO PEIXOTO DA SILVEIRA
TIRIRICA,PR,SP,Titular,4,637,3215-5637,3215-2637,05,01,dep.tiririca@camara.gov.br,Ator,FRANCISCO EVERARDO OLIVEIRA SILVA
TONINHO PINHEIRO,PP,MG,Titular,3,584,3215-5584,3215-2584,04,23,dep.toninhopinheiro@camara.gov.br,Comerciante,ANTÔNIO PINHEIRO JÚNIOR
VALADARES FILHO,PSB,SE,Titular,4,660,3215-5660,3215-2660,10,01,dep.valadaresfilho@camara.gov.br,Administrador de Empresas,ANTÔNIO CARLOS VALADARES FILHO
VALDEMAR COSTA NETO,PR,SP,Titular,4,542,3215-5542,3215-2542,08,11,dep.valdemarcostaneto@camara.gov.br,Administrador de Empresas,VALDEMAR COSTA NETO
VALDIVINO DE OLIVEIRA,PSDB,GO,Titular,4,934,3215-5934,3215-2934,,,,,VALDIVINO JOSE DE OLIVEIRA
VALMIR ASSUNÇÃO,PT,BA,Titular,4,739,3215-5739,3215-2739,12,17,dep.valmirassuncao@camara.gov.br,Agricultor,VALMIR CARLOS DA ASSUNÇÃO
VALTENIR PEREIRA,PSB,MT,Titular,4,913,3215-5913,3215-2913,11,24,dep.valtenirpereira@camara.gov.br,Defensor Público e Professor Universitário,VALTENIR LUIZ PEREIRA
VANDER LOUBET,PT,MS,Titular,4,838,3215-5838,3215-2838,01,22,dep.vanderloubet@camara.gov.br,Bancário e Funcionário Público.,VANDER LUIZ DOS SANTOS LOUBET
VANDERLEI MACRIS,PSDB,SP,Titular,4,348,3215-5348,3215-2348,05,20,,,VANDERLEI MACRIS
VAZ DE LIMA,PSDB,SP,Titular,4,850,32155850,3215-2850,11,29,dep.vazdelima@camara.gov.br,Agente Fiscal de Rendas,JOSÉ CARLOS VAZ DE LIMA
VICENTE ARRUDA,PR,CE,Titular,4,603,3215-5603,3215-2603,05,17,dep.vicentearruda@camara.gov.br,"Advogado, Cientista Político e Jornalista",VICENTE FERREIRA DE ARRUDA COELHO
VICENTE CANDIDO,PT,SP,Titular,4,560,3215-5560,3215-2560,11,17,dep.vicentecandido@camara.gov.br,"Advogado, Comerciante",VICENTE CÂNDIDO DA SILVA
VICENTINHO,PT,SP,Titular,4,740,3215-5740,3215-2740,04,08,dep.vicentinho@camara.gov.br,Bacharel Em Direito e Metalúrgico.,VICENTE PAULO DA SILVA
VIEIRA DA CUNHA,PDT,RS,Titular,4,711,3215-5711,3215-2711,03,31,dep.vieiradacunha@camara.gov.br,Procurador de Justiça,CARLOS EDUARDO VIEIRA DA CUNHA
VILSON COVATTI,PP,RS,Titular,4,228,3215-5228,3215-2228,01,26,dep.vilsoncovatti@camara.gov.br,Advogado,VILSON LUIZ COVATTI
VINICIUS GURGEL,PRTB,AP,Titular,4,852,3215-5852,3215-2852,07,31,dep.viniciusgurgel@camara.gov.br,Contador,VINICIUS DE AZEVEDO GURGEL
VITOR PAULO,PRB,RJ,Titular,4,422,3215-5422,3215-2422,11,22,dep.vitorpaulo@camara.gov.br,"Jornalista, Radialista",VITOR PAULO ARAÚJO DOS SANTOS
VITOR PENIDO,DEM,MG,Titular,4,558,3215-5558,3215-2558,06,26,,,VITOR PENIDO DE BARROS
WALDENOR PEREIRA,PT,BA,Titular,4,807,3215-5807,3215-2807,03,08,dep.waldenorpereira@camara.gov.br,Economista,WALDENOR ALVES PEREIRA FILHO
WALDIR MARANHÃO,PP,MA,Titular,4,541,3215-5541,3215-2541,08,04,dep.waldirmaranhao@camara.gov.br,Médico Veterinário,WALDIR MARANHÃO CARDOSO
WALNEY ROCHA,PTB,RJ,Titular,4,644,3215-5644,3215-2644,04,19,dep.walneyrocha@camara.gov.br,Servidor Público Estadual,WALNEY DA ROCHA CARVALHO
WALTER TOSTA,PMN,MG,Titular,4,214,3215-5214,3215-2214,10,20,dep.waltertosta@camara.gov.br,Autônomo,WALTER DA ROCHA TOSTA
WANDENKOLK GONÇALVES,PSDB,PA,Titular,4,210,3215-5210,3215-2210,04,17,dep.wandenkolkgoncalves@camara.gov.br,Engenheiro Agrônomo,WANDENKOLK PASTEUR GONÇALVES
WASHINGTON REIS,PMDB,RJ,Titular,4,856,3215-5856,3215-2856,04,05,dep.washingtonreis@camara.gov.br,,WASHINGTON REIS DE OLIVEIRA
WELITON PRADO,PT,MG,Titular,4,862,3215-5862,3215-2862,08,24,dep.welitonprado@camara.gov.br,Bacharel Em Filosofia,WELITON FERNANDES PRADO
WELLINGTON FAGUNDES,PR,MT,Titular,4,713,3215-5713,3215-2713,06,01,dep.wellingtonfagundes@camara.gov.br,Médico Veterinário e Comerciante,WELLINGTON ANTONIO FAGUNDES
WELLINGTON ROBERTO,PR,PB,Titular,4,514,3215-5514,3215-2514,05,19,dep.wellingtonroberto@camara.gov.br,Não Informada,JOSÉ WELLINGTON ROBERTO
WILLIAM DIB,PSDB,SP,Titular,4,304,3215-5304,3215-2304,11,25,dep.williamdib@camara.gov.br,Médico,WILLIAM DIB
WILSON FILHO,PMDB,PB,Titular,4,534,3215-5534,3215-2534,08,10,dep.wilsonfilho@camara.gov.br,,JOSÉ WILSON SANTIAGO FILHO
WLADIMIR COSTA,PMDB,PA,Titular,4,343,3215-5343,3215-2343,01,16,dep.wladimircosta@camara.gov.br,Locutor e Comentarista de Radio e Televisao e Radialista,WLADIMIR AFONSO DA COSTA RABELO
WOLNEY QUEIROZ,PDT,PE,Titular,4,936,3215-5936,3215-2936,12,12,dep.wolneyqueiroz@camara.gov.br,Empresário,WOLNEY QUEIROZ MACIEL
ZÉ GERALDO,PT,PA,Titular,3,266,3215-5266,3215-2266,12,21,dep.zegeraldo@camara.gov.br,Agricultor,JOSÉ GERALDO TORRES DA SILVA
ZÉ SILVA,PDT,MG,Titular,3,573,3215-5573,3215-2573,05,11,dep.zesilva@camara.gov.br,"Agricultor, Agrônomo, Extensionista Rural",JOSÉ SILVA SOARES
ZÉ VIEIRA,PR,MA,Titular,4,405,3215-5405,3215-2405,07,30,dep.zevieira@camara.gov.br,,JOSÉ VIEIRA LINS
ZECA DIRCEU,PT,PR,Titular,3,285,3215-5285,3215-2285,06,21,dep.zecadirceu@camara.gov.br,Empresário,JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA
ZEQUINHA MARINHO,PSC,PA,Titular,4,823,3215-5823,3215-2823,09,18,dep.zequinhamarinho@camara.gov.br,Técnico Em Contabilidade e Pedagogo,JOSÉ DA CRUZ MARINHO
ZOINHO,PR,RJ,Titular,4,619,32155619,3215-2619,12,15,dep.zoinho@camara.gov.br,,JORGE DE OLIVEIRA
ZONTA,PP,SC,Titular,4,741,3215-5741,3215-2741,07,18,dep.zonta@camara.gov.br,Agricultor Cooperativista.,ODACIR ZONTA
